Id,Title,CreationDate,Tags,AnswerCount,ViewCount,CommentCount,FavoriteCount,Score,Body
40467382,how to use role authorization for micro services architecture?,2016-11-07 14:17:51,<ruby-on-rails><microservices><rails-api>,3,205,0,0.0,0,<p>I wrote an API in rails which is of micro services architecture.&#xA;In my API i need to implement Role authorization to authorize each and every user using their roles.&#xA;Is there any gem that fits into micro services architecture or should I write my own logic to authorize users.&#xA;i was using gem authorization gem but it does provide much capability that fits into micro services architecture.(rolify)&#xA;Is there any other that suits micro services architecture?</p>&#xA;&#xA;<p>Thanks in Advance.</p>&#xA;
40469391,"Wait for condition in Enzyme and Jest (eventual consistency, assert with timeout)",2016-11-07 16:00:53,<reactjs><microservices><jestjs><enzyme>,1,431,4,0.0,0,"<p>I have a simple test:</p>&#xA;&#xA;<pre><code>import React from 'react';&#xA;import GenericButton from 'components/buttons/GenericButton';&#xA;import { shallow } from 'enzyme';&#xA;import { shallowToJson } from 'enzyme-to-json';&#xA;&#xA;describe('Generic Button', () =&gt; {&#xA;    test('Button action called when clicked', () =&gt; {&#xA;        var clicked = false;&#xA;        const component = shallow(&#xA;            &lt;GenericButton action={() =&gt; {&#xA;                clicked = true;&#xA;            }}&#xA;            id=""testComponent""/&gt;&#xA;        );&#xA;&#xA;        component.find('testComponent').first().simulate('click');&#xA;        expect(clicked).toBeTruthy();&#xA;    });&#xA;});&#xA;</code></pre>&#xA;&#xA;<p>However this will fail as the action is done eventually,</p>&#xA;&#xA;<p>If i set the assertion to happen eventually (using setTimeout for example) it will work</p>&#xA;&#xA;<p>however it would be better if i do something of the following before the assert (found this on examples using jasmine)</p>&#xA;&#xA;<pre><code>        waitsFor(() =&gt; {&#xA;            return clicked;&#xA;        }, ""the value to change"", 1000);&#xA;</code></pre>&#xA;&#xA;<p>What is the equivalent call for enzyme/jest?</p>&#xA;&#xA;<hr>&#xA;&#xA;<p>Edit: Content of component</p>&#xA;&#xA;<pre><code>render() {&#xA;    return &lt;Button id={this.props.id}&#xA;                   key={this.props.id}&#xA;                   onClick={() =&gt; this.props.action()}&#xA;                   bsStyle={this.props.style}&gt;&#xA;               {this.props.text}&#xA;           &lt;/Button&gt;;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>(Button is a 3rd party library component)</p>&#xA;"
29731394,dependency management on micro services architecture,2015-04-19 14:46:29,<git><dependencies><microservices>,2,836,0,0.0,0,"<p>I build an app based on the micro services architecture, i have now two services with some common code to both.</p>&#xA;&#xA;<p>What is the conventional way to do that? (different projects, modules etc)&#xA;I would also like a refernece on how to handle them in a git repository (for all? for each?)</p>&#xA;"
29821391,Spring @RequestMapping redirect to same path with additional info,2015-04-23 10:57:01,<java><spring><spring-mvc><spring-boot><microservices>,2,861,3,0.0,0,"<p>A somewhat unusual scenario perhaps, but we need to redirect in a Spring MVC controller from:</p>&#xA;&#xA;<pre><code>/js/hal-browser/browser.html&#xA;</code></pre>&#xA;&#xA;<p>to:</p>&#xA;&#xA;<pre><code>/js/hal-browser/browser.html#/some_path/&#xA;</code></pre>&#xA;&#xA;<p>All my attempted solutions to date have resulted in a redirect loop, as Spring performs the redirect but is then repeatedly matching /browser.html in the redirect URL, regardless of the additional info.  What I need to say is 'match /browser.html ONLY if it's the end of the path'.</p>&#xA;&#xA;<p>I have tried <code>setUseSuffixPatternMatch(Boolean.FALSE);</code> on the <code>PathMatchConfigurer</code> to no avail, also tried the following URI template regex pattern in the request mapping itself:</p>&#xA;&#xA;<pre><code>""/js/hal-browser/{file:browser\\.html$}""&#xA;</code></pre>&#xA;&#xA;<p>..but still get a redirect loop. Ideas appreciated - this is Spring 4.1.6 in a SpringBoot 1.2.3 microservice, by way of context.</p>&#xA;&#xA;<p><strong>Update:</strong>&#xA;On further investigation and a better understanding of the URL fragment in use by the HAL browser to determine which path it will make a request to within the microservice itself, I believe the solution may lie not in trying to redirect off <code>browser.html</code>, as Spring will map this to the same controller method on every request regardless of the fragment value, but instead either reverting to the default context path for the application (<code>/</code>), which the HAL browser has set as its default entry point, or finding a way to configure the embedded tomcat container to respond with something sensible (not just a 404) on the default context path even though the app is mapped to /some_path.</p>&#xA;&#xA;<p>As further context, we can redirect no problem at all from a convenience path of <code>/browser</code> (or whatever) into the HAL browser with the correct entry point fragment as the context path of the service - that works fine. The issue is the browser itself has a 'Go to entry point' button which, when pulling it in as a <a href=""https://github.com/Product-Foundry/hal-browser-webjar"" rel=""nofollow"">webjar</a>, is hardcoded to <code>/</code>. The other alternative is to ditch the webjar and just copy in the static files for the browser and update the entry point.</p>&#xA;"
29610354,Discovery pattern for REST API endpoint,2015-04-13 16:27:09,<java><node.js><rest><microservices>,1,674,3,0.0,0,"<p>I m actually studying Microservice architecture pattern and it seems that the API Gateway pattern uses the Discovery pattern, but with REST API endpoints.</p>&#xA;&#xA;<p>Can anybody explain me how it works for example if my API Gateway is NodeJS based and my REST APIs are Java written ?</p>&#xA;&#xA;<p>I dont really know how can I implement this pattern and I dont find any code or schema to help me understand a bit more.</p>&#xA;&#xA;<p>Thanks for advance</p>&#xA;"
41783283,RabbitMQ embedded broker is not starting from spring boot application,2017-01-21 19:02:28,<java><spring-boot><microservices><spring-rabbitmq><embedded-server>,1,1037,0,0.0,0,"<p>I am unable to send message in ""CustomerQ"" queue of rabbitmq broker. I have configured rabbitmq broker as embedded server through spring boot.</p>&#xA;&#xA;<pre><code> package com.testlab.chapter2;&#xA;&#xA;  import org.springframework.amqp.core.Queue;&#xA;  import org.springframework.amqp.rabbit.core.RabbitMessagingTemplate;&#xA;  import org.springframework.beans.factory.annotation.Autowired;&#xA;  import org.springframework.context.annotation.Bean;&#xA;  import org.springframework.context.annotation.Lazy;&#xA;  import org.springframework.stereotype.Component;&#xA;&#xA;&#xA;&#xA;  @Component &#xA;  @Lazy&#xA; class Sender {&#xA;&#xA;  RabbitMessagingTemplate template;&#xA;&#xA;  @Autowired&#xA;  Sender(RabbitMessagingTemplate template){&#xA;    this.template = template;&#xA;  }&#xA;&#xA;  @Bean&#xA;  Queue queue() {&#xA;    return new Queue(""CustomerQ"", false);&#xA;   }&#xA;&#xA;   public void send(String message){&#xA;    System.out.println(template.getRabbitTemplate().getConnectionFactory());&#xA;&#xA;    template.convertAndSend(""CustomerQ"", message);&#xA;    }&#xA;  }&#xA;&#xA; **application.properties file configuration:**&#xA;&#xA;  spring.rabbitmq.host=localhost&#xA;  spring.rabbitmq.port=5672&#xA;  spring.rabbitmq.username=guest&#xA;  spring.rabbitmq.password=guest&#xA;</code></pre>&#xA;&#xA;<p>I am getting below error when code is trying to connect/put any message in queue&#xA;<strong>Error:</strong></p>&#xA;&#xA;<blockquote>&#xA;  <p>Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.messaging.MessagingException: java.net.ConnectException: Connection refused: connect; nested exception is org.springframework.amqp.AmqpConnectException: java.net.ConnectException: Connection refused: connect] with root cause</p>&#xA;  &#xA;  <p>java.net.ConnectException: Connection refused: connect&#xA;      at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.8.0_25]&#xA;      at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.8.0_25]&#xA;      at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:345) ~[na:1.8.0_25]&#xA;      at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:206) ~[na:1.8.0_25]&#xA;      at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:188) ~[na:1.8.0_25]&#xA;      at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.8.0_25]&#xA;      at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.8.0_25]&#xA;      at java.net.Socket.connect(Socket.java:589) ~[na:1.8.0_25]</p>&#xA;</blockquote>&#xA;&#xA;<p>I will appreciate your help on this.</p>&#xA;"
41880524,Microservices based architecture and individual cache for each node,2017-01-26 18:35:24,<java><hibernate><caching><architecture><microservices>,1,764,0,0.0,0,"<p>Is it considered bad practice to use separated, local cache for each node in distributed microservice application? I've heard that in monolithic application it's OK to use local EHCache as 2nd level cache provider for Hibernate, but in distributed environment it's common practice to use distributed caches, such as Memcached, Redis or Hazelcast. What are the consequences of using separated cache for each node?</p>&#xA;"
41783704,How can we route a request to every pod under a kubernetes service on Openshift?,2017-01-21 19:42:36,<kubernetes><microservices><restful-architecture><application-design><openshift-enterprise>,1,307,3,0.0,0,"<p>We are building a Jboss BRMS application with <em>two microservices in spring-boot</em>, one for <strong>rule generation (SRV1)</strong> and one for <strong>rule execution (SRV2)</strong>.&#xA;The idea is to <strong><em>generate the rules</em></strong> using the generation microservice (SRV1) and <strong><em>persist them in the database with versioning</em></strong>. The next part of the process is having the execution microservice <strong><em>load these persisted rules into each pods memory</em></strong> by querying the information from the shared database.</p>&#xA;&#xA;<p>There are two following scenarios when this should happen :</p>&#xA;&#xA;<blockquote>&#xA;  <ul>&#xA;  <li><p>When the rule execution service pod/pods <strong>starts up</strong>, it queries the db for the lastest version and every pod running the execution application loads those rules from the shared db.</p></li>&#xA;  <li><p>The second senario is we <strong>manually</strong> want to trigger the loading of a <strong>specific version</strong> of rules on every pod running the execution application preferably via a rest call.</p></li>&#xA;  </ul>&#xA;</blockquote>&#xA;&#xA;<p><strong><em>Which is where the problem lies!</em></strong> </p>&#xA;&#xA;<p>Whenever we try and issue a rest request to the api, since it is load balanced under a kubernetes service, the request hits only one of the pods and the rest of them do not load the specific rules.</p>&#xA;&#xA;<p>Is there a programatic or design change that may help us achieve that or is there any other way we construct our application to achieve a capability to load a certain version of rules on all pods serving the execution microservice.</p>&#xA;"
51122354,Coupling in microservices architecture,2018-07-01 10:11:20,<microservices><coupling>,1,33,3,0.0,0,"<p>When working on an application in microservices architecture I stumbled upon issues concerning coupling between services.</p>&#xA;&#xA;<p>This a typical application for ordering products. It seams reasonable to have a service that will operate as a product catalog. Our JavaScript client can ask this service for available products and show them in browser. When user clicks on a product we have to create an order. We would like to manage orders in another service. So an order is created - it means that user X ordered product Y. On the technical level we are simply persisting user id and product id in a database.</p>&#xA;&#xA;<p>To sum up we have:</p>&#xA;&#xA;<h3>Products service</h3>&#xA;&#xA;<p>Product class:<br/>&#xA;Product ID, Product Name </p>&#xA;&#xA;<h3>Orders service</h3>&#xA;&#xA;<p>Order class:<br/>&#xA;Order ID, Product ID,  User ID,   Order date  </p>&#xA;&#xA;<p>Now let's imagine following scenario - in JavaScript client we would like to list all products that user have ordered. Orders service provides a list of products ids for a given user. But user cares about product name, not the id. Unfortunately Orders service doesn't know anything about products names.</p>&#xA;&#xA;<p>We could tackle this in couple of ways:</p>&#xA;&#xA;<ul>&#xA;<li><p>Simply assume that the client is responsible for getting the information it needs. So after it calls Orders service and gets a list of products ids, it performs another call to Products service, passing products ids and getting corresponding products names in response. Then the client assembles both responses into something useful. This approach keeps our services clean, without leaking of domain knowledge from one service to another. But it requires more work on the client side.</p></li>&#xA;<li><p>Orders service when asked for ordered products makes a call on the backend to the Products service. It retrieves product names, assembles a response that contains orderDate and  productName and sends that to client. All that's left for client to do is to present the data. Downside of this approach is that Orders service now gains more knowledge about products than neccessary.</p></li>&#xA;<li><p>Duplicate information about product name in Orders service. When an order is created, we pass not only product id but also product name. That means that Order class will look like this:&#xA;Order class:<br/>&#xA;Order ID, Product ID, Product name, User ID, Order date<br/>&#xA;Now we can easly provide full information about order without additional call to Products service. Also this time Orders service has too much knowledge about products. What's beneficial tough is that Orders service can provide relevant data even if Products service is down.</p></li>&#xA;</ul>&#xA;&#xA;<p>Could any of these approaches be considered best practice? Or are there different solutions?</p>&#xA;"
51120978,Is REST a good fit for microservices?,2018-07-01 06:33:36,<rest><microservices><synchronous>,2,48,3,0.0,0,"<p>I am exploring micorservices architecture through books, blogs etc. </p>&#xA;&#xA;<p>What I have seen is that mostly people implement microservices using REST. Isn't it contradictory?</p>&#xA;&#xA;<p>Microservices are supposed to decouple services to achieve scalability, but REST communication protocol is synchronous. </p>&#xA;&#xA;<p>So how can these two go together?</p>&#xA;"
42395345,Service fabric reliable collections data loss after service upgrade,2017-02-22 15:13:29,<.net><azure><microservices><azure-service-fabric><service-fabric-stateful>,1,395,0,2.0,0,"<p>Why reliable collections is empty after micro-service upgrade and not invoking event OnDataLossAsync to restore state from external backup?</p>&#xA;&#xA;<p>We have large scale system based on stateful services</p>&#xA;&#xA;<pre><code>&lt;StatefulServiceType ServiceTypeName=""UserServiceType"" HasPersistedState=""true"" /&gt;&#xA;</code></pre>&#xA;&#xA;<p>HasPersistedState is set as true, and data replicated across replicas, in case of VM failure data still valid and recovering with OnDataLossAsync but after upgrade collections is empty.</p>&#xA;&#xA;<p>I have tried all upgrade options (remove, keep, auto ugrade) application, result the same - collections is empty.</p>&#xA;&#xA;<p>For now we decided to replicate data to blob storage and recover it after service update which is not perfect solution, data recovery takes a few minutes and it makes some service unavailable/inconsistent for that time.</p>&#xA;&#xA;<p>So we are looking for solution that allows to save data after upgrade.</p>&#xA;"
42458964,logback settings and spring config-server,2017-02-25 17:03:42,<java><spring><spring-boot><cloud><microservices>,1,1272,0,0.0,0,"<p>There are many of microservices, all of them should write logs to  the same graylog server. In every of microservices is used a GelfLogbackAppender which has several settings like host, post and etc. These setting are the same for all of services and i want to store them in one place like a spring config-server. How can i do that? How can i get and use GELF_ADDRESS from config-server?</p>&#xA;&#xA;<pre><code>&lt;appender name=""gelf"" class=""biz.paluch.logging.gelf.logback.GelfLogbackAppender""&gt;&#xA;    &lt;host&gt;udp:${GELF_ADDRESS}&lt;/host&gt;&#xA;    &lt;port&gt;${GELF_PORT}&lt;/port&gt;&#xA;</code></pre>&#xA;&#xA;<p><strong>UPDATE</strong> I've decided to show simple example what i want to, let's imagine i want to change log level for all microservices through config-server. i make next things:</p>&#xA;&#xA;<p><strong>logback-spring.xml</strong></p>&#xA;&#xA;<pre><code>&lt;configuration&gt;&#xA;    &lt;property name=""LEVEL"" value=""${log_level}""/&gt;&#xA;    &lt;include resource=""org/springframework/boot/logging/logback/defaults.xml""/&gt;&#xA;    &lt;include resource=""org/springframework/boot/logging/logback/console-appender.xml""/&gt;&#xA;    &lt;root level=""${LEVEL}""&gt;&#xA;         &lt;appender-ref ref=""CONSOLE""/&gt;&#xA;    &lt;/root&gt;&#xA;&lt;/configuration&gt;&#xA;</code></pre>&#xA;&#xA;<p><strong>application.yml</strong> is being in config-server</p>&#xA;&#xA;<pre><code>eureka:&#xA;  client:....&#xA;feign:&#xA;  hystrix:....&#xA;log_level: info&#xA;</code></pre>&#xA;&#xA;<p>it doesn't work, i always see DEBUG level, if i write</p>&#xA;&#xA;<pre><code>&lt;property name=""LEVEL"" value=""info""/&gt; &#xA;</code></pre>&#xA;&#xA;<p>manualy into  logback-spring.xml, the level will be changed, but i want to do that through central config-serverer</p>&#xA;"
42462663,Microservice depends on other one to do anything,2017-02-25 23:02:54,<dependencies><microservices><relationships>,1,316,3,0.0,0,"<p>At the moment I deal with micro-services and ran into a few questions (regarding relations between services), I have a hard time to find a good answer/best practices for. It would be really great if you could give me a hint or an advice how you would handle this.</p>&#xA;&#xA;<p>Because these question are not directed to a specific project, I try to make it as clear as possible with the following example:</p>&#xA;&#xA;<p>Let‘s assume you want to build some kind of Youtube channel observer, that logs different kinds of channel‘s (meta-)data (videos, hourly views/sub count, currently subscribed to), that are imported in a specific time interval.</p>&#xA;&#xA;<p>So there are two major features the app has to offer, which should form a microservice each:</p>&#xA;&#xA;<ul>&#xA;<li>Add/remove channels to be watched (=> manager service)</li>&#xA;<li>import information (=> import service)</li>&#xA;</ul>&#xA;&#xA;<p>Both services provide an API to communicate with each other.</p>&#xA;&#xA;<p>The manager service is connected to a database which contains the channels that need to be watched, with their basic information (name, contact, ...) and the channels these observed channels are currently subscribed to, whereas the import service has a database containing all the other more time-series oriented information (videos, hourly views/sub count).</p>&#xA;&#xA;<p>To add a channel only the channel url has to specified. All the other information (name, contact, ...) are added by the import service (but can also be modified by the user).</p>&#xA;&#xA;<p>All in all the import service is totally useless without the information of the manager service, but also the manager service can only show the user specified channel information (worst case: only channel url) if no import service is available. In total: they depend heavily on each other.</p>&#xA;&#xA;<p>So much for the general architecture. </p>&#xA;&#xA;<p>The problem I have here is, that the import service depends on the data in the manager service database to such a great degree and also modifies it:</p>&#xA;&#xA;<ol>&#xA;<li>Would it be a good idea to share the manager service database between these two services or should it only be accessible by the provided API?</li>&#xA;<li>No matter if database is shared or not: both services need model classes for the channel. Is it fine to share those? </li>&#xA;<li>Is this architecture even a good idea at all (if we assume that there are also other services that need the basic channel information)? </li>&#xA;</ol>&#xA;"
42611968,"I have multiple flask microservices that all communicate with each other, how would I configure docker?",2017-03-05 18:02:18,<python><docker><flask><dockerfile><microservices>,1,480,6,0.0,0,<p>I have multiple flask microservices (this is obviously obfuscated to protect IP)</p>&#xA;&#xA;<pre><code>├── README.md&#xA;├── api_starter.py&#xA;├── app_api.py&#xA;├── service1&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   └── service1.py&#xA;├── service2&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   ├── service2.py&#xA;├── dags&#xA;│   ├── airflow_pipeline_runner.py&#xA;├── service3&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   ├── service3.py&#xA;├── service4&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   └── service4.py&#xA;├── service5&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   └── service5.py&#xA;├── service6&#xA;│   ├── __init__.py&#xA;│   ├── api.py&#xA;│   └── service6.py&#xA;├── requirements.txt&#xA;└── service7&#xA;    ├── __init__.py&#xA;    ├── api.py&#xA;    └── service7.py&#xA;</code></pre>&#xA;&#xA;<p>Each one of these microservices are being run by the api_starter. Each of these microservices communicate with each other. What's the best way to dockerize this application? Do I give each microservice a docker file and then have a docker-compose.yml in the root of the directory? Each of these microservices communicate with each other. Any and all </p>&#xA;
