Id,ParentId,OwnerUserId,CreationDate,Body
42244969,42240919,1062217,2017-02-15T09:09:24,"<p>First of all, why does the customer want to use Service Fabric and a microservices archtecture when it at the same time sounds like there are <em>other</em> parts of the solution (webjobs etc) that will not be a part of thar architecture but rather live in it's own ecosystem (yet share logic)? I think it would be good for you to first understand the underlying requirements that should guide the architecture. What is most imortant?</p>&#xA;&#xA;<ul>&#xA;<li>Scalability? Flexibility?</li>&#xA;<li>Development and deployment? Maintinability?</li>&#xA;<li>Modularity in ability to compose new solutions based on autonomous microservices?</li>&#xA;</ul>&#xA;&#xA;<p>The list could go on. Until you figure this out there is really no point in designing further as you don't know <em>what you are designing for</em>...</p>&#xA;&#xA;<p>As for sharing business logic with webjobs, there is nothing preventing you from sharing code packages containing the same BL, it doesn't have to be a shared service and it doesn't mean that it has to be packaged the same way in relation to its interface or persistance. Another thing to consider is, why do you wan't to run webjobs when you can build similar functionality in SF services?</p>&#xA;"
43520452,43515150,1062217,2017-04-20T13:06:41,"<p>Yes, you can control this very explicitly. </p>&#xA;&#xA;<p>In your ApplicationManifest you get a number of DefaultServices added, these are autogenerated from the Services added to you Application. When you deploy from Visual Studio (or VSTS) you (implicitly) use the <code>Deploy-FabricApplication.ps1</code> script that is automatically added to your Application project. This script does many things at the same time. Namely:</p>&#xA;&#xA;<ol>&#xA;<li><p>Reads and parses publisher profile files to get the parameter values for the selected target (e.g. Cloud, Local1Node, Local2Node, etc.)</p></li>&#xA;<li><p>Upload a new image version to the cluster image store for the <em>ApplicationType</em> with a new version number.</p></li>&#xA;<li><p>Create or upgrade an application instance based on the new image and version and create or upgrade an instance for each DefaultService in the ApplicationManifest</p></li>&#xA;</ol>&#xA;&#xA;<p>Now, you can do all of these steps yourself, and specifically, you can choose which services to spin up instances for.</p>&#xA;&#xA;<p>You can use either the <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/?view=azureservicefabricps"" rel=""nofollow noreferrer"">PowerShell (or CLI)  cmdlets</a> or use <a href=""https://docs.microsoft.com/en-us/dotnet/api/system.fabric.fabricclient?view=servicefabric-5.5.216"" rel=""nofollow noreferrer"">FabricClient</a> through .NET code.</p>&#xA;&#xA;<p>What you need to do then is (for PowerShell but similar for FabricClient) is:</p>&#xA;&#xA;<ul>&#xA;<li>Connect to the cluster <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/Connect-ServiceFabricCluster?view=azureservicefabricps"" rel=""nofollow noreferrer"">Connect-​Service​Fabric​Cluster</a></li>&#xA;<li>Copy the application package to the cluster with <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/copy-servicefabricapplicationpackage?view=azureservicefabricps"" rel=""nofollow noreferrer"">Copy-ServiceFabricApplicationPackage</a></li>&#xA;<li>If it is a new - register the application type with <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/register-servicefabricapplicationtype?view=azureservicefabricps"" rel=""nofollow noreferrer"">Register-​Service​Fabric​Application​Type</a></li>&#xA;<li>-or- upgrade an existing with <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/start-servicefabricapplicationupgrade?view=azureservicefabricps"" rel=""nofollow noreferrer"">Start-​Service​Fabric​Application​Upgrade</a></li>&#xA;<li>For each service you want to create an instance for (yes, you can create multiple instances of the same service inside the same application, and this is not the same as <em>instances</em> for a StatelessService) using <a href=""https://docs.microsoft.com/en-us/powershell/module/servicefabric/New-ServiceFabricService?view=azureservicefabricps"" rel=""nofollow noreferrer"">New-​Service​Fabric​Service&#xA;</a></li>&#xA;</ul>&#xA;&#xA;<p>All though this is (a lot) more work than just using the supplied Deploy-FabricApplication.ps1, it gives you complete control over how and when services are deployed. It is also necessary to do this, if you for instance, want to run multiple tenants for the same application on the same cluster, or run multiple versions/environments of the same application on the same cluster (e.g. running Development and Testing on the same cluster)</p>&#xA;"
43704153,43689879,1062217,2017-04-30T07:46:06,"<p>You can set it up by hooking in to the underlying communication in Service Fabric. Have a look at <a href=""https://stackoverflow.com/q/41629755/1062217"">this question</a> for an explanation of the fabric transport message dispatching and how to hook into it to log and audit communication and usage of your services.</p>&#xA;"
42705169,42332737,7489353,2017-03-09T20:51:32,"<p>I thought I would follow up with some details on my implementation here, in case it was useful for anybody else looking to secure an API Gateway using Reference Tokens, with downstream services that require a JWT.</p>&#xA;&#xA;<p>I have implemented an ASP.Net Core middleware that runs in the API Gateway.  The middleware runs in the pipeline after the Identity Server Authentication middleware and before the MVC middleware.  The purpose of the middleware is to take the inbound reference token and exchange this with Identity Server (using Extension Grants) for a JWT that can be used in the Authorization header when making calls to the downstream microservices.</p>&#xA;&#xA;<p>The middleware is available on <a href=""https://github.com/clawrenceks/ReferenceTokenExchange"" rel=""nofollow noreferrer"">GitHub</a> and also as a <a href=""https://www.nuget.org/packages/Clawrenceks.Middleware.ReferenceTokenExchange/"" rel=""nofollow noreferrer"">NuGet package</a>.  Further detail on the use case of the middleware can be seen in the GitHub ReadMe and there is also full detail on installing and configuring the middleware available in the <a href=""https://github.com/clawrenceks/ReferenceTokenExchange/wiki"" rel=""nofollow noreferrer"">GitHub Wiki</a>.</p>&#xA;&#xA;<p>In addition to performing the exchange of a Reference Token for an Access Token the middleware also has built in support for caching, reducing the number of round trips to the Identity Server to perform token exchange.</p>&#xA;&#xA;<p>If anybody wants to use the middleware and has questions regarding the installation and configuration that are not covered by the documentation, please add an issue in the GitHub repository tagged as Question.</p>&#xA;"
52065586,52058409,218441,2018-08-28T20:15:13,<p>I don't think it is a good idea. It is important that every micro service implements (and documents) its own internal error codes - they are an important part of the service definition. I think it is a bad idea to re-use the same internal error code(s) for different services. Make the documentation part of the service definition (swagger is useful).</p>&#xA;&#xA;<p>It should be easy to understand a service from a client perspective. It should be clean what error codes can be returned for a given service and route. If a client only needs to consume service A - then why force them to use a module that defines error codes for all services?</p>&#xA;
50320476,50314370,218441,2018-05-13T20:42:20,"<p>Sounds like you are a bit confused, I would really recommend you picking up a book on the subject.</p>&#xA;&#xA;<p>Monolithic vs micoservice application is more about how you package and deploy your application and in some sense how coupled modules/subsystems are. The extreme example: you always deploy the entire monolithic applications for the smallest possible change, and in the microservice example you just need to make the same change to one service.</p>&#xA;&#xA;<p>Rest API and SOAP are protocols for how (http) messages are passed between client &lt;-> server and has nothing to do with monolithic vs micro.</p>&#xA;&#xA;<p>Monolithic application can of course have public http API's, and it might not be possible for a user (sending request) of that API to tell the architecture style of that application. And why would she care about that?</p>&#xA;&#xA;<p>I think this is a nice start: <a href=""https://martinfowler.com/articles/microservices.html"" rel=""nofollow noreferrer"">https://martinfowler.com/articles/microservices.html</a></p>&#xA;"
50344648,50338845,218441,2018-05-15T07:31:13,"<p>I say it depends on the use case. If service A needs to know what service B knows, then it is perfectly sane for service A to make a REST call to service B. But if the combined knowledge for A and B is only needed in your gateway then the gateway can combine the results.</p>&#xA;"
48005205,48004725,5746249,2017-12-28T09:50:22,"<p>Just give you the simplest answer:&#xA;In general containers can communicate among each others with any protocols (http,ftp,tcp,udp) not limit to only rest(http/s) </p>&#xA;&#xA;<ol>&#xA;<li>using the internal/ external IPs and ports</li>&#xA;<li>using the internal/ external names (dns):&#xA;&#xA;<ul>&#xA;<li>in your Micro-service is in the same cluster on multi-host -> you should be able to write the program in your Springboot to call http://{{container service name}} , It's the built-in feature of containers  </li>&#xA;<li>if you have more microservices in different cluster or hosts or the internet , you can use APIM (API management) or reverse-proxy(NGINX,HAProxy) to manages the service name eg. &#xA;microservice1.yourdomain.com —> container1  or service1(cluster)&#xA;microservice2.yourdomain.com —> container2 or service 2(cluster)&#xA;yourdomain.com/microservice1—> container2 or service 2(cluster)&#xA;yourdomain.com/microservice2—> container1  or service1(cluster)</li>&#xA;</ul></li>&#xA;</ol>&#xA;&#xA;<p>PS . there are more sophisticated techniques out there but it fundamentally come down above approaches. </p>&#xA;"
32661253,32093067,3653449,2015-09-18T21:23:55,"<p>I don't know much about Akka, but from reading quickly it seems that it is an app framework.  Kubernetes is at a bit of a lower-level.  Kubernetes runs your containers and manages them for you.  We don't have a concept of queues or mailboxes.</p>&#xA;&#xA;<p>Kubernetes will soon have L7 load balancing so you can do URL maps.</p>&#xA;&#xA;<p>As for fault tolerance - kubernetes ensures that your stated intentions are true - run N copies of this container.  That container might be an Akka app or might be mysql - dopesn't matter.</p>&#xA;&#xA;<p>There are a bunch of guides on Docker + Akka.  Kubernetes makes managing docker containers easier, but the app is still yours :)</p>&#xA;"
27284232,25595492,4316489,2014-12-04T00:29:54,"<p>While implementing a microservice architecture at my previous job we decided the best approach was in alignment with #1, Add identity service and authorize service access through it. In our case this was done with tokens. If a request came with an authorization token then we could verify that token with the identity service if it was the first call in the user's session with the service. Once the token had been validated then it was saved in the session so subsequent calls in the user's session did not have to make the additional call. You can also create a scheduled job if tokens need to be refreshed in that session.</p>&#xA;&#xA;<p>In this situation we were authenticating with an OAuth 2.0 endpoint and the token was added to the HTTP header for calls to our domain. All of the services were routed from that domain so we could get the token from the HTTP header. Since we were all part of the same application ecosystem, the initial OAuth 2.0 authorization would list the application services that the user would be giving permission to for their account.</p>&#xA;&#xA;<p>An addition to this approach was that the identity service would provide the proxy client library which would be added to the HTTP request filter chain and handle the authorization process to the service. The service would be configured to consume the proxy client library from the identity service. Since we were using Dropwizard this proxy would become a Dropwizard Module bootstrapping the filter into the running service process. This allowed for updates to the identity service that also had a complimentary client side update to be easily consumed by dependent services as long as the interface did not change significantly.</p>&#xA;&#xA;<p>Our deployment architecture was spread across AWS Virtual Private Cloud (VPC) and our own company's data centers. The OAuth 2.0 authentication service was located in the company's data center while all of our application services were deployed to AWS VPC.</p>&#xA;&#xA;<p>I hope the approach we took is helpful to your decision. Let me know if you have any other questions.</p>&#xA;"
46758538,45794390,2613577,2017-10-15T18:28:47,"<p>You cannot run your angular tests without a browser as it is part of a front end application that only works when run on a browser. I see that you are trying to run it on PhantomJs. PhantomJs is a javascript project that is meant to emulate a browser for angular application testing. </p>&#xA;&#xA;<p>From your perspective, all that you want is to ensure that the test runs and you dont really care about a browser opening. This is precisely what a 'headless' browser is. A browser with no GUI. PhantomJs, an example of a headless browser, has become popular in the past as it can run tests in pipeline without the need for a GUI. Today Chrome also offers a headless mode for test runners.</p>&#xA;&#xA;<p>If you have set up your Karma configuration file properly with PhantomJs then you will find that it works correctly. Here is a link of person doing what you want in docker environment for a gitlab CI pipeline.</p>&#xA;&#xA;<p><a href=""https://medium.com/letsboot/angular-4-and-testing-angular-cli-gitlab-ci-ng-test-phantomjs-tdd-afc20f50b928"" rel=""nofollow noreferrer"">https://medium.com/letsboot/angular-4-and-testing-angular-cli-gitlab-ci-ng-test-phantomjs-tdd-afc20f50b928</a></p>&#xA;"
40702659,40702179,3477322,2016-11-20T09:51:24,"<p><strong>In short</strong>, you could use the serverless architecture i.e (with AWS's APIGateway and Lambda services) to build robust micro service based web applications. &#xA;Since you said that you were new to micro services architecture, I am listing down the best approaches.</p>&#xA;&#xA;<p><strong>Frontend/client</strong></p>&#xA;&#xA;<p>Single page applications(SPA) work well in the front-end and as they are a static site, they could be easily deployed to S3. This is the most cost efficient approach for SPAs. Here is a video deploying <a href=""https://egghead.io/lessons/misc-hosting-a-static-website-on-amazon-s3"" rel=""nofollow noreferrer"">SPA on S3</a>. This video will guide you through step by step instructions for deploying your SPA.</p>&#xA;&#xA;<p>In case, you use react and redux in the front end, check out these <a href=""https://stackoverflow.com/questions/39783099/deploying-react-redux-app-in-aws-s3"">steps</a> for deploying react app to S3.</p>&#xA;&#xA;<p><strong>Backend</strong></p>&#xA;&#xA;<p>AWS EC2 is a good option. But there are many more alternatives available. As you said, you were new to backend, setting up EC2, VPC's and Elastic-ip is a little difficult process.</p>&#xA;&#xA;<p>Nowadays, SPA's cover a lot of business logic, routing, etc., We need our <strong>backend</strong> only as API's for performing CRUD operations with database. I would like to suggest a bleeding edge technology called <a href=""https://serverless.com/"" rel=""nofollow noreferrer"">serverless</a>. Here is the <a href=""https://github.com/serverless/serverless/blob/master/docs/01-guide/README.md"" rel=""nofollow noreferrer"">tutorial</a> for launching your backend within 5 minutes. AWS lambda is a service that is called as <strong>function as service</strong>. You can build your backend using <strong>AWS lambda + API gateway + DynamoDB</strong>. </p>&#xA;&#xA;<p><strong>For eg</strong>: say you want to register some details in backend, you will <strong>POST</strong> all the data from client to your backend with url and proper path. In AWS lambda, you write your logic for <strong>POST</strong> as a function, which contains the logic to parse the data from request and send to dynamoDB. Now, this function can be exposed to world by connecting this function with API gateway( an another service in AWS). At the end we get an API, which can be used in your angular 2 APP. SO, on invoking the POST, <strong>angular 2 -> API gateway -> Lambda(extract request and send to DB) -> dynamoDB</strong>.</p>&#xA;&#xA;<p>Benefits of using serverless compared to EC2.</p>&#xA;&#xA;<ol>&#xA;<li>You don't need to manage your server(EC2) from updating the new security patch to auto-scaling, everything is taken care by lambda. Serverless is a fully managed service.</li>&#xA;<li>You only pay when your lambda functions are invoked. On the contrast, even though your web app doesn't receive traffic for a given day, you have to pay the day-tariff for the given day.</li>&#xA;</ol>&#xA;&#xA;<p>Here is my <a href=""https://github.com/Lakshman-LD/LetsMeetUp"" rel=""nofollow noreferrer"">github repo</a> which could be a boiler plate for reactJS + Serverless + graphQL web app.</p>&#xA;&#xA;<p>Having said, try serverless when compared to traditional backend approach. Any questions on this would be welcomed.</p>&#xA;"
48943093,48934158,6375498,2018-02-23T07:26:26,"<p>If you use an EC2 instance then it's configuration is no different to what you do on your local machine/server. It's just a virtual machine. No need to dockerize or anything like that. And if you're new to AWS, I'd rather suggest to to just that. Once you get your head around, you can explore other options.</p>&#xA;&#xA;<p>For example, AWS Beanstalk seems like a popular option. It provides a very secure and reliable configuration out of the box with no effort on your part. And yes, it does use docker under the hood, but you won't need to deal with it directly unless you choose to. Well, at least in most common cases. It supports few different ways of deployment which amazon calls ""Application Environments"". See <a href=""https://aws.amazon.com/elasticbeanstalk/getting-started/"" rel=""nofollow noreferrer"">here</a> for details. Just choose the one you like and follow instructions. I'd like to warn you though that whilst Beanstalk is usually easier then EC2 to setup and use when dealing with a typical web application, your mileage might vary depending on your application's actual needs.</p>&#xA;"
36646101,36645517,1804618,2016-04-15T11:36:33,"<p>If you design a Draws service, you url should be:</p>&#xA;&#xA;<blockquote>&#xA;  <p><a href=""http://url:port/draws/"" rel=""nofollow"">http://url:port/draws/</a>{gameNo}</p>&#xA;</blockquote>&#xA;&#xA;<p>If you plan to extend the service with other endpoints, probably you are designing something more generic. If this is the case, name it accordingly.</p>&#xA;&#xA;<p>In any way you shouldn't go with draws/draws.</p>&#xA;&#xA;<p>Also, I would recommend to use lower case and https (if you can).</p>&#xA;&#xA;<p>Recently I posted a summary of the most often questions that arise when designing RESTful API - <a href=""http://goinbigdata.com/how-to-design-practical-restful-api/"" rel=""nofollow"">How To Design Practical RESTful API</a> , which could be helpful.</p>&#xA;"
44522088,44521929,1747018,2017-06-13T12:52:17,"<p>It is called serverless as you dont manage and maintain the underlying server and the runtime.&#xA;Basically you write your code in one of the supported languages, say node.js, and then configure events that will trigger your code.&#xA;Example in case of AWS, the events can be a API GW call, a SQS message, a SNS notification etc.</p>&#xA;&#xA;<p>So it can be better depending on what you are planning on doing.&#xA;Do note that there are certain limits that AWS imposes by default on accounts for AWS Lambda.&#xA;Also there can be slight startup penalty for a Lambda.&#xA;A plus point of Lambda vs Hosting your code in EC2 is that with Lambda you dont get charged if your code is not used/triggered.&#xA;However, do note that for functions that have heavy usage it might be better to &#xA;host your own EC2.</p>&#xA;&#xA;<p>Most important a Lambda has to be stateless. </p>&#xA;&#xA;<p>Considering all the above factors you can take a call on whether AWS Lambda and Serverless Architecture fits your needs.</p>&#xA;"
43846465,43396744,2600522,2017-05-08T11:27:02,"<p><strong>Problem</strong></p>&#xA;&#xA;<p>How to aggregate ReactJS UI components during server side rendering on the Web API gateway. </p>&#xA;&#xA;<p><strong>Solution</strong></p>&#xA;&#xA;<p>Use a templating framework like <a href=""http://mustache.github.io/"" rel=""nofollow noreferrer"">Mustache</a> to inject the rendered HTML output of each ReactJS component server side, then serve this HTML back to the client. </p>&#xA;&#xA;<p>Github repo <a href=""https://github.com/damorton/dropwizardheroku-webgateway"" rel=""nofollow noreferrer"">https://github.com/damorton/dropwizardheroku-webgateway</a></p>&#xA;&#xA;<p><strong>Server Side</strong></p>&#xA;&#xA;<p>The solution I implemented on the Web API gateway first requested the JSON data from the microservice, then rendered the ReactJS component while injecting the JSON data from the microservice as <code>Props</code>. Once I had the fully rendered ReactJS component with data as a HTML string I used Mustache templating to inject the fully rendered ReactJS component HTML into the Mustache template, then returned this to the client. </p>&#xA;&#xA;<p><strong>WebGatewayResource.java</strong></p>&#xA;&#xA;<pre><code>@GET&#xA;@Produces(MediaType.TEXT_HTML)&#xA;public IndexView index() throws IOException {&#xA;&#xA;    // Get events json data from Events microservice&#xA;    ApiResponse events = getEventsJsonData();&#xA;&#xA;    // Render the Events component and pass in props&#xA;    @SuppressWarnings(""unchecked"")&#xA;    List&lt;Object&gt; eventsProps = (List&lt;Object&gt;) events.getList();&#xA;    String eventsComponent = this.nashornController.renderReactJsComponent(kEventsUiComponentRenderServerFunction, eventsProps);&#xA;&#xA;    IndexView index = new IndexView(eventsComponent);&#xA;    return index;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><em>Note:</em> Dropwizard performs alot of magic around Mustache templating so all that was needed was to create an <code>index.mustache</code> file and reference this when constructing the <code>IndexView</code> class. Returning this <code>View</code> to the client tells Dropwizard to render the view and return the HTML. </p>&#xA;&#xA;<p><strong>index.mustache</strong></p>&#xA;&#xA;<pre><code>&lt;!DOCTYPE html&gt;&#xA;&lt;html&gt;&#xA;&lt;head&gt;&#xA;&lt;meta charset=""UTF-8"" /&gt;&#xA;&lt;title&gt;Dropwizard Heroku Event Service&lt;/title&gt;&#xA;&lt;script type=""text/javascript"" src=""https://cdnjs.cloudflare.com/ajax/libs/react/15.5.4/react.min.js""&gt;&lt;/script&gt;&#xA;&lt;script type=""text/javascript"" src=""https://cdnjs.cloudflare.com/ajax/libs/react/15.5.4/react-dom.min.js""&gt;&lt;/script&gt;&#xA;&lt;script type=""text/javascript"" src=""https://cdnjs.cloudflare.com/ajax/libs/react/15.5.4/react-dom-server.min.js""&gt;&lt;/script&gt;&#xA;&lt;script type=""text/javascript"" src=""https://cdnjs.cloudflare.com/ajax/libs/babel-standalone/6.24.0/babel.min.js""&gt;&lt;/script&gt;&#xA;&lt;script type=""text/javascript"" src=""https://cdnjs.cloudflare.com/ajax/libs/axios/0.16.1/axios.min.js""&gt;&lt;/script&gt;&#xA;&lt;/head&gt;&#xA;&lt;body&gt;&#xA;  &lt;h1&gt;Events&lt;/h1&gt;&#xA;  &lt;div id=""events""&gt;{{{eventsComponent}}}&lt;/div&gt;&#xA;  &lt;script type=""text/javascript"" src=""assets/js/bundle.js""&gt;&lt;/script&gt;&#xA;  &lt;script type=""text/javascript"" src=""assets/js/client.js""&gt;&lt;/script&gt;&#xA;&lt;/body&gt;&#xA;&lt;/html&gt;&#xA;</code></pre>&#xA;&#xA;<p><strong>Client side</strong></p>&#xA;&#xA;<p>On the client side, to fix an issue with the client and server side rendered HTML being different due to the props for the ReactJS components not being available when the component was mounted initially, a javascript function is called when the page loads to request the JSON data from the gateway. </p>&#xA;&#xA;<p><strong>client.js</strong></p>&#xA;&#xA;<pre><code>var loadEventsFromServer = function(eventsUrl) {&#xA;    axios.get(eventsUrl).then(function(res) {&#xA;        var data = res.data.list;       &#xA;        renderClientEvents(data);&#xA;    });&#xA;};&#xA;&#xA;loadEventsFromServer('https://domain.webapigateway.com/events');&#xA;</code></pre>&#xA;&#xA;<p><strong>ReactJS</strong></p>&#xA;&#xA;<p>The client side HTML is not re-rendered when the component is mounted, React is aware of the already existing HTML from the server side render and only adds the event listeners for each component when it mounts. This allows React to update its components individually, and also takes advantage of server side rendering. </p>&#xA;"
48625734,48624302,637514,2018-02-05T15:20:57,"<p>I think it may sense to separate into different repositories and have different jenkins jobs for each one. &#xA;Then you split your microservices architecture in different repositories and you can even test each microservices running the docker images for each microservice.</p>&#xA;&#xA;<p>This is the way we are doing in my company. And for me, it looks better at the end, but it can be a big effort at the beginning.</p>&#xA;"
35634098,35632607,1428554,2016-02-25T17:23:29,"<p>PURGE is not a standard HTTP method. It is just something configured in Varnish VCL - usually in this fashion or similar: </p>&#xA;&#xA;<pre><code>if (req.method == ""PURGE"") {&#xA;        if (!client.ip ~ purge) {&#xA;                return(synth(405,""Not allowed.""));&#xA;        }&#xA;        return (purge);&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>(See: <a href=""https://www.varnish-cache.org/docs/trunk/users-guide/purging.html"" rel=""nofollow"">https://www.varnish-cache.org/docs/trunk/users-guide/purging.html</a>)</p>&#xA;&#xA;<p>When you call PURGE on a resource (URL) it will be removed from the cache (Varnish) so for the next GET request on the same resource Varnish will call the backend and cache its response. If you then call PURGE again on this resource it will be evicted from the cache again. </p>&#xA;"
32532010,28500066,2149706,2015-09-11T20:57:53,"<p>I find very useful to first copy the artifacts to a specified area on the server to keep track of the deployed artifacts and not to start the app from the jenkins job folder. Then create a server log file there and start to listening to it on the jenkins window until the server started.</p>&#xA;&#xA;<p>To do that I developed a small shell script that you can find <a href=""https://github.com/rcoli/spring-boot-jenkins/blob/master/README.md"" rel=""nofollow noreferrer"">here</a></p>&#xA;&#xA;<p>You will also find a small article explaining how to configure the project on jenkins.</p>&#xA;&#xA;<p>Please let me know if worked for you. Thnaks</p>&#xA;"
48210953,48209566,9181003,2018-01-11T15:48:05,"<p>Yes, it depends on whether your operation is atomic (so the user wants immediate feedback), or just a background processing job, as Nicolas pointed out.&#xA;I just want to add that you might consider implementing a circuit breaker pattern to retry it a few times before reporting failure to the user, or persisting the message as NOT_SENT, depending on your requirements.</p>&#xA;"
45340970,45325062,665163,2017-07-27T03:40:19,"<p>Short answer: no, contract testing isn't <em>necessary</em> in any situation, the same as unit testing.</p>&#xA;&#xA;<p>Long answer: Not having testing greatly reduces your confidence as a developer to deploy without breaking anything.  Unit testing is good for testing an individual function, while contract testing is good at figuring if your changes will affect any consumers of the data you provide.  The consumers of your data could be anyone, it could be someone across the room from you, a client external of the company or even yourself.  The whole point is to try to segment and simplify the development process so that problems are caught earlier on.  It also has the added benefit that you don't need to run the data producer locally just to have the consumer working while developing, which is definitely a great bonus when the consumer doesn't (or can't) have access provider code, like an external client.</p>&#xA;&#xA;<p>These tools are meant to make your life as a developer simpler and easier to manage, Pact strives to accomplish this in your workflow and to prevent issues from happening in production and giving the developer a quicker feedback loop of potential issues.</p>&#xA;"
51676847,51676756,6171211,2018-08-03T16:37:00,"<p>In spring configuration, you have declared the base package of your jpa repositories in ""com.techprimers.stock.dbservice.repository""<br>&#xA;<code>@EnableJpaRepositories(basePackages = ""com.techprimers.stock.dbservice.repository"")</code></p>&#xA;&#xA;<p>But from the repository code, actually it is inside package ""com.example.dbservice.repository""</p>&#xA;&#xA;<p>So change the base package in configuration like:</p>&#xA;&#xA;<pre><code>@EnableJpaRepositories(basePackages = ""com.example.dbservice.repository"")&#xA;@SpringBootApplication&#xA;public class DbServiceApplication {&#xA;&#xA;    public static void main(String[] args) {&#xA;        SpringApplication.run(DbServiceApplication.class, args);&#xA;    }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Update:&#xA;Now the error is for jaxb components missing, java.xml.bind was part of java till jdk 8 and is deprecated from 9. Add following in your pom.xml</p>&#xA;&#xA;<pre><code>&lt;dependency&gt;&#xA;    &lt;groupId&gt;javax.xml.bind&lt;/groupId&gt;&#xA;    &lt;artifactId&gt;jaxb-api&lt;/artifactId&gt;&#xA;    &lt;version&gt;2.3.0&lt;/version&gt;&#xA;&lt;/dependency&gt;&#xA;</code></pre>&#xA;"
47543088,47529688,2308683,2017-11-29T00:20:21,"<p>Singular relational databases work fine, but they scale poorly. Especially for large scale web services. </p>&#xA;&#xA;<p>You need to measure your data ingestion volume/size to determine if you need Hadoop (more specifically HDFS) for batch analytics on top of Elasticsearch. But likely not. You can use a Standalone Apache Spark cluster to run things against Elasticseach directly. </p>&#xA;&#xA;<p>However, you could also <a href=""https://www.confluent.io/blog/simplest-useful-kafka-connect-data-pipeline-world-thereabouts-part-1/"" rel=""nofollow noreferrer"">use Kafka as a message bus between your JDBC compatible database as well as loading an Elasticsearch index</a>. And Spark Streaming works great with Kafka. </p>&#xA;&#xA;<p>And if you want to add Hadoop into the mix, you can just pull the same data from Kafka to fill in an HDFS directory. </p>&#xA;&#xA;<p>There are many blogs talking about microservices communication via Kafka</p>&#xA;"
48160611,48143008,2308683,2018-01-09T02:19:19,"<blockquote>&#xA;  <p>will it reprocess from where it had stopped?</p>&#xA;</blockquote>&#xA;&#xA;<p>It should, if your consumer has not committed the consumed offsets. </p>&#xA;&#xA;<p>If your application restarts between an auto-commit interval then you will experience duplicate messages, though, starting at the most recent committed offset for the consumer group. </p>&#xA;&#xA;<p>You're able to manually control the commit, if this is not wanted behavior </p>&#xA;"
49443648,49443206,949067,2018-03-23T06:27:54,"<p>I don't think you're comparing apples to apples here. <code>OSGI</code> is an <em>application</em> architecture, while <code>microservices</code> is a <em>distributed systems</em> concept.</p>&#xA;&#xA;<p>In my experience, microservices offer a number of benefits:</p>&#xA;&#xA;<ol>&#xA;<li>Individual microservices are easy to deploy, test, and maintain.</li>&#xA;<li>Microservices are language agnostic. That means you could write one microservice in python, another in javascript, a third in go, and a yet another in java.</li>&#xA;<li>Microservices are easy to scale <em>individually</em>. That means that if one type of request is made more often than others, you could scale the microservice you need to, without scaling anything else in the system.</li>&#xA;<li>Each microservice in your system owns its own data. This ensures clear boundaries and separation of concerns.</li>&#xA;</ol>&#xA;&#xA;<p>However, they also have some drawbacks:</p>&#xA;&#xA;<ol>&#xA;<li>There are more infrastructure concerns when deploying.</li>&#xA;<li>It's difficult to keep messaging between microservices clean and efficient.</li>&#xA;<li>It's harder to do end-to-end testing on a system with many moving parts.</li>&#xA;<li>There's more overhead in messaging. Instead of a call to another service being a direct method call, it needs to use HTTP or some other form of network communication.</li>&#xA;</ol>&#xA;&#xA;<p>There's a good article describing some of the differences <a href=""http://paulonjava.blogspot.ca/2014/04/micro-services-vs-osgi-services.html"" rel=""nofollow noreferrer"">here</a>.</p>&#xA;"
41747040,41746212,1150795,2017-01-19T16:36:46,"<p>You shouldn't take project decisions basing on what's ""hot"" right now. What are you gonna do next year, when something else will be ""hot""? Perform refactoring again? The microservice architecture will be fine only for several types of projects, but not for all of them. It is possible to achieve good architecture and clean code without microservices. First of all, you should perform a deeper analysis of your project and it's domain. You should think if such type of architecture will really help you and why. In microservice architecture, you can also have a mess but on a different level of abstraction. It can be a subject of long article or publication. I suggest you, to perform a deeper research before starting any concrete work.</p>&#xA;&#xA;<blockquote>&#xA;  <p>Is there such a 'silver bullet'?</p>&#xA;</blockquote>&#xA;&#xA;<p>Of course not.</p>&#xA;"
50439755,50438873,629323,2018-05-20T21:56:42,"<p>Microservices aren't a platform or technology so if you can make small independently deployable services then they are microservices. Sure - some tech helps but it depends on your situation.</p>&#xA;&#xA;<p>If you only need a few services you probably don't need anything complex. Make sure services are well modeled, own their own data and ideally have a good monitoring and deployment pipeline setup. Design for service failure where possible.</p>&#xA;&#xA;<p>Do you need to scale each part independently? Ideally, you should be able to but do services have very different requirements? You could have many small App service plans but that comes at cost of unused resources so split when you need to.</p>&#xA;"
50412312,50410038,3256139,2018-05-18T13:22:00,"<p>The authentication form will be on your auth microservice. Think for example as you use google login. You'll see google login page even if you have your own microservice. It's because authentication provider is google and you redirect user to login to google.</p>&#xA;&#xA;<p>I implemented all grant types a while back. May be <a href=""https://github.com/anealkeshi/springboot-microservices"" rel=""nofollow noreferrer"">this</a> will help you.</p>&#xA;"
